"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y18","18 anni","4","vedova/o","2020","2020",0,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y18","18 anni","99","totale","2020","2020",786,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y18","18 anni","1","nubile/celibe","2020","2020",1721,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y18","18 anni","2","coniugata/o","2020","2020",1,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y18","18 anni","3","divorziata/o","2020","2020",0,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y18","18 anni","4","vedova/o","2020","2020",0,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y18","18 anni","99","totale","2020","2020",1722,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y18","18 anni","1","nubile/celibe","2020","2020",2914,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y18","18 anni","2","coniugata/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y18","18 anni","3","divorziata/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y18","18 anni","4","vedova/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y18","18 anni","99","totale","2020","2020",2914,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y18","18 anni","1","nubile/celibe","2020","2020",2727,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y18","18 anni","2","coniugata/o","2020","2020",4,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y18","18 anni","3","divorziata/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y18","18 anni","4","vedova/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y18","18 anni","99","totale","2020","2020",2731,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y18","18 anni","1","nubile/celibe","2020","2020",5641,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y18","18 anni","2","coniugata/o","2020","2020",4,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y18","18 anni","3","divorziata/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y18","18 anni","4","vedova/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y18","18 anni","99","totale","2020","2020",5645,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","1","nubile/celibe","2020","2020",10462,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","2","coniugata/o","2020","2020",3,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","99","totale","2020","2020",10465,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","1","nubile/celibe","2020","2020",9555,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","2","coniugata/o","2020","2020",47,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","99","totale","2020","2020",9602,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","1","nubile/celibe","2020","2020",20017,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","2","coniugata/o","2020","2020",50,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","99","totale","2020","2020",20067,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","1","nubile/celibe","2020","2020",3538,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","2","coniugata/o","2020","2020",2,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","99","totale","2020","2020",3540,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","1","nubile/celibe","2020","2020",3238,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","2","coniugata/o","2020","2020",12,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","99","totale","2020","2020",3250,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","1","nubile/celibe","2020","2020",6776,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","2","coniugata/o","2020","2020",14,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","99","totale","2020","2020",6790,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","1","nubile/celibe","2020","2020",1037,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","2","coniugata/o","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","99","totale","2020","2020",1037,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","1","nubile/celibe","2020","2020",978,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","2","coniugata/o","2020","2020",6,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","99","totale","2020","2020",984,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","1","nubile/celibe","2020","2020",2015,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","2","coniugata/o","2020","2020",6,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","99","totale","2020","2020",2021,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","1","nubile/celibe","2020","2020",1848,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","2","coniugata/o","2020","2020",0,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","99","totale","2020","2020",1848,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","1","nubile/celibe","2020","2020",1774,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","2","coniugata/o","2020","2020",6,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","99","totale","2020","2020",1780,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","1","nubile/celibe","2020","2020",3622,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","2","coniugata/o","2020","2020",6,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","99","totale","2020","2020",3628,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","1","nubile/celibe","2020","2020",983,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","2","coniugata/o","2020","2020",0,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","99","totale","2020","2020",983,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","1","nubile/celibe","2020","2020",758,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","2","coniugata/o","2020","2020",11,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","99","totale","2020","2020",769,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","1","nubile/celibe","2020","2020",1741,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","2","coniugata/o","2020","2020",11,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","99","totale","2020","2020",1752,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","1","nubile/celibe","2020","2020",3056,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","2","coniugata/o","2020","2020",1,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y19","19 anni","99","totale","2020","2020",3057,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","1","nubile/celibe","2020","2020",2807,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","2","coniugata/o","2020","2020",12,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","99","totale","2020","2020",2819,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","1","nubile/celibe","2020","2020",5863,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","2","coniugata/o","2020","2020",13,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","3","divorziata/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","4","vedova/o","2020","2020",0,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y19","19 anni","99","totale","2020","2020",5876,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","1","nubile/celibe","2020","2020",10532,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","2","coniugata/o","2020","2020",13,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","3","divorziata/o","2020","2020",0,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","4","vedova/o","2020","2020",4,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","99","totale","2020","2020",10549,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","1","nubile/celibe","2020","2020",9395,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","2","coniugata/o","2020","2020",106,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","3","divorziata/o","2020","2020",1,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","4","vedova/o","2020","2020",0,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","99","totale","2020","2020",9502,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y20","20 anni","1","nubile/celibe","2020","2020",19927,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y20","20 anni","2","coniugata/o","2020","2020",119,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y20","20 anni","3","divorziata/o","2020","2020",1,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y20","20 anni","4","vedova/o","2020","2020",4,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y20","20 anni","99","totale","2020","2020",20051,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","1","nubile/celibe","2020","2020",3580,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","2","coniugata/o","2020","2020",4,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","3","divorziata/o","2020","2020",0,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","4","vedova/o","2020","2020",0,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","99","totale","2020","2020",3584,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","1","nubile/celibe","2020","2020",3225,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","2","coniugata/o","2020","2020",23,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","3","divorziata/o","2020","2020",1,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","4","vedova/o","2020","2020",0,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","99","totale","2020","2020",3249,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y20","20 anni","1","nubile/celibe","2020","2020",6805,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y20","20 anni","2","coniugata/o","2020","2020",27,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y20","20 anni","3","divorziata/o","2020","2020",1,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y20","20 anni","4","vedova/o","2020","2020",0,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y20","20 anni","99","totale","2020","2020",6833,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","1","nubile/celibe","2020","2020",1090,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","2","coniugata/o","2020","2020",1,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","3","divorziata/o","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","4","vedova/o","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y20","20 anni","99","totale","2020","2020",1091,,
